zip,reportingyear,ziptype,cityname,statename,stateabbr,enc_zip,zcta_use
78377,2015,ZIP Code Area,Refugio,NA,TX,78377,78377
78379,2015,ZIP Code Area,Riviera,NA,TX,78379,78379
78380,2015,ZIP Code Area,Robstown,NA,TX,78380,78380
78381,2015,Post Office or large volume customer,Rockport,NA,TX,78382,78382
78382,2015,ZIP Code Area,Rockport,NA,TX,78382,78382
78383,2015,ZIP Code Area,Sandia,NA,TX,78383,78383
78384,2015,ZIP Code Area,San Diego,NA,TX,78384,78384
78385,2015,ZIP Code Area,Sarita,NA,TX,78385,78385
78387,2015,ZIP Code Area,Sinton,NA,TX,78387,78387
78389,2015,ZIP Code Area,Skidmore,NA,TX,78389,78389
78390,2015,ZIP Code Area,Taft,NA,TX,78390,78390
78391,2015,ZIP Code Area,Tynan,NA,TX,78391,78391
78393,2015,ZIP Code Area,Woodsboro,NA,TX,78393,78393
78401,2015,ZIP Code Area,Corpus Christi,NA,TX,78401,78401
78402,2015,ZIP Code Area,Corpus Christi,NA,TX,78402,78402
78403,2015,Post Office or large volume customer,Corpus Christi,NA,TX,78401,78401
78404,2015,ZIP Code Area,Corpus Christi,NA,TX,78404,78404
78405,2015,ZIP Code Area,Corpus Christi,NA,TX,78405,78405
78406,2015,ZIP Code Area,Corpus Christi,NA,TX,78406,78406
78407,2015,ZIP Code Area,Corpus Christi,NA,TX,78407,78407
78408,2015,ZIP Code Area,Corpus Christi,NA,TX,78408,78408
78409,2015,ZIP Code Area,Corpus Christi,NA,TX,78409,78409
78410,2015,ZIP Code Area,Corpus Christi,NA,TX,78410,78410
78411,2015,ZIP Code Area,Corpus Christi,NA,TX,78411,78411
78412,2015,ZIP Code Area,Corpus Christi,NA,TX,78412,78412
78413,2015,ZIP Code Area,Corpus Christi,NA,TX,78413,78413
78414,2015,ZIP Code Area,Corpus Christi,NA,TX,78414,78414
78415,2015,ZIP Code Area,Corpus Christi,NA,TX,78415,78415
78416,2015,ZIP Code Area,Corpus Christi,NA,TX,78416,78416
78417,2015,ZIP Code Area,Corpus Christi,NA,TX,78417,78417
78418,2015,ZIP Code Area,Corpus Christi,NA,TX,78418,78418
78419,2015,ZIP Code Area,Corpus Christi,NA,TX,78419,78419
78426,2015,Post Office or large volume customer,Corpus Christi,NA,TX,78410,78410
78427,2015,Post Office or large volume customer,Corpus Christi,NA,TX,78413,78413
78460,2015,Post Office or large volume customer,Corpus Christi,NA,TX,78410,78410
78463,2015,Post Office or large volume customer,Corpus Christi,NA,TX,78404,78404
78465,2015,Post Office or large volume customer,Corpus Christi,NA,TX,78405,78405
78466,2015,Post Office or large volume customer,Corpus Christi,NA,TX,78411,78411
78467,2015,Post Office or large volume customer,Corpus Christi,NA,TX,78415,78415
78468,2015,Post Office or large volume customer,Corpus Christi,NA,TX,78412,78412
78469,2015,Post Office or large volume customer,Corpus Christi,NA,TX,78408,78408
78472,2015,Post Office or large volume customer,Corpus Christi,NA,TX,78411,78411
78480,2015,Post Office or large volume customer,Corpus Christi,NA,TX,78418,78418
78501,2015,ZIP Code Area,McAllen,NA,TX,78501,78501
78502,2015,Post Office or large volume customer,McAllen,NA,TX,78501,78501
78503,2015,ZIP Code Area,McAllen,NA,TX,78503,78503
78504,2015,ZIP Code Area,McAllen,NA,TX,78504,78504
78505,2015,Post Office or large volume customer,McAllen,NA,TX,78501,78501
78516,2015,ZIP Code Area,Alamo,NA,TX,78516,78516
78520,2015,ZIP Code Area,Brownsville,NA,TX,78520,78520
78521,2015,ZIP Code Area,Brownsville,NA,TX,78521,78521
78522,2015,Post Office or large volume customer,Brownsville,NA,TX,78520,78520
78523,2015,Post Office or large volume customer,Brownsville,NA,TX,78520,78520
78526,2015,ZIP Code Area,Brownsville,NA,TX,78526,78526
78535,2015,Post Office or large volume customer,Combes,NA,TX,78552,78535
78536,2015,ZIP Code Area,Delmita,NA,TX,78536,78536
78537,2015,ZIP Code Area,Donna,NA,TX,78537,78537
78538,2015,ZIP Code Area,Edcouch,NA,TX,78538,78538
78539,2015,ZIP Code Area,Edinburg,NA,TX,78539,78539
78540,2015,Post Office or large volume customer,Edinburg,NA,TX,78541,78541
78541,2015,ZIP Code Area,Edinburg,NA,TX,78541,78541
78542,2015,ZIP Code Area,Edinburg,NA,TX,78542,78542
78543,2015,Post Office or large volume customer,Elsa,NA,TX,78538,78543
78545,2015,Post Office or large volume customer,Falcon Heights,NA,TX,78584,78545
78547,2015,ZIP Code Area,Garciasville,NA,TX,78547,78582
78548,2015,ZIP Code Area,Grulla,NA,TX,78548,78548
78549,2015,ZIP Code Area,Hargill,NA,TX,78549,78549
78550,2015,ZIP Code Area,Harlingen,NA,TX,78550,78550
78551,2015,Post Office or large volume customer,Harlingen,NA,TX,78550,78550
78552,2015,ZIP Code Area,Harlingen,NA,TX,78552,78552
78553,2015,Post Office or large volume customer,Harlingen,NA,TX,78550,78550
78557,2015,ZIP Code Area,Hidalgo,NA,TX,78557,78557
78558,2015,Post Office or large volume customer,La Blanca,NA,TX,78542,78558
78559,2015,ZIP Code Area,La Feria,NA,TX,78559,78559
78560,2015,ZIP Code Area,La Joya,NA,TX,78560,78560
78561,2015,Post Office or large volume customer,Lasara,NA,TX,78580,78561
78562,2015,Post Office or large volume customer,La Villa,NA,TX,78538,78562
78563,2015,ZIP Code Area,Linn,NA,TX,78563,78563
78564,2015,Post Office or large volume customer,Lopeno,NA,TX,78076,78564
78565,2015,Post Office or large volume customer,Los Ebanos,NA,TX,78595,78565
78566,2015,ZIP Code Area,Los Fresnos,NA,TX,78566,78566
78567,2015,Post Office or large volume customer,Los Indios,NA,TX,78586,78567
78568,2015,Post Office or large volume customer,Lozano,NA,TX,78586,78586
78569,2015,ZIP Code Area,Lyford,NA,TX,78569,78569
78570,2015,ZIP Code Area,Mercedes,NA,TX,78570,78570
78572,2015,ZIP Code Area,Mission,NA,TX,78572,78572
78573,2015,ZIP Code Area,Mission,NA,TX,78573,78573
78574,2015,ZIP Code Area,Mission,NA,TX,78574,78574
78575,2015,ZIP Code Area,Olmito,NA,TX,78575,78575
78576,2015,ZIP Code Area,Penitas,NA,TX,78576,78576
78577,2015,ZIP Code Area,Pharr,NA,TX,78577,78577
78578,2015,ZIP Code Area,Port Isabel,NA,TX,78578,78578
78579,2015,Post Office or large volume customer,Progreso,NA,TX,78596,78579
78580,2015,ZIP Code Area,Raymondville,NA,TX,78580,78580
78582,2015,ZIP Code Area,Rio Grande City,NA,TX,78582,78582
78583,2015,ZIP Code Area,Rio Hondo,NA,TX,78583,78583
78584,2015,ZIP Code Area,Roma,NA,TX,78584,78584
78585,2015,Post Office or large volume customer,Salineno,NA,TX,78584,78585
78586,2015,ZIP Code Area,San Benito,NA,TX,78586,78586
78588,2015,ZIP Code Area,San Isidro,NA,TX,78588,78588
78589,2015,ZIP Code Area,San Juan,NA,TX,78589,78589
78590,2015,ZIP Code Area,San Perlita,NA,TX,78590,78590
78591,2015,ZIP Code Area,Santa Elena,NA,TX,78591,78591
78592,2015,Post Office or large volume customer,Santa Maria,NA,TX,78559,78592
78593,2015,ZIP Code Area,Santa Rosa,NA,TX,78593,78593
78594,2015,ZIP Code Area,Sebastian,NA,TX,78594,78594
78595,2015,ZIP Code Area,Sullivan City,NA,TX,78595,78595
78596,2015,ZIP Code Area,Weslaco,NA,TX,78596,78596
78597,2015,ZIP Code Area,South Padre Island,NA,TX,78597,78597
78598,2015,ZIP Code Area,Port Mansfield,NA,TX,78598,78598
78599,2015,ZIP Code Area,Weslaco,NA,TX,78599,78596
78602,2015,ZIP Code Area,Bastrop,NA,TX,78602,78602
78604,2015,Post Office or large volume customer,Belmont,NA,TX,78629,78629
78605,2015,ZIP Code Area,Bertram,NA,TX,78605,78605
78606,2015,ZIP Code Area,Blanco,NA,TX,78606,78606
78607,2015,ZIP Code Area,Bluffton,NA,TX,78607,78607
78608,2015,ZIP Code Area,Briggs,NA,TX,78608,78608
78609,2015,ZIP Code Area,Buchanan Dam,NA,TX,78609,78609
78610,2015,ZIP Code Area,Buda,NA,TX,78610,78610
78611,2015,ZIP Code Area,Burnet,NA,TX,78611,78611
78612,2015,ZIP Code Area,Cedar Creek,NA,TX,78612,78612
78613,2015,ZIP Code Area,Cedar Park,NA,TX,78613,78613
78614,2015,ZIP Code Area,Cost,NA,TX,78614,78614
78615,2015,ZIP Code Area,Coupland,NA,TX,78615,78615
78616,2015,ZIP Code Area,Dale,NA,TX,78616,78616
78617,2015,ZIP Code Area,Del Valle,NA,TX,78617,78617
78618,2015,ZIP Code Area,Doss,NA,TX,78618,78618
78619,2015,ZIP Code Area,Driftwood,NA,TX,78619,78619
78620,2015,ZIP Code Area,Dripping Springs,NA,TX,78620,78620
78621,2015,ZIP Code Area,Elgin,NA,TX,78621,78621
78622,2015,Post Office or large volume customer,Fentress,NA,TX,78638,78622
78623,2015,ZIP Code Area,Fischer,NA,TX,78623,78623
78624,2015,ZIP Code Area,Fredericksburg,NA,TX,78624,78624
78626,2015,ZIP Code Area,Georgetown,NA,TX,78626,78626
78627,2015,Post Office or large volume customer,Georgetown,NA,TX,78626,78626
78628,2015,ZIP Code Area,Georgetown,NA,TX,78628,78628
78629,2015,ZIP Code Area,Gonzales,NA,TX,78629,78629
78630,2015,Post Office or large volume customer,Cedar Park,NA,TX,78613,78613
78631,2015,ZIP Code Area,Harper,NA,TX,78631,78631
78632,2015,ZIP Code Area,Harwood,NA,TX,78632,78632
78633,2015,ZIP Code Area,Georgetown,NA,TX,78633,78633
78634,2015,ZIP Code Area,Hutto,NA,TX,78634,78634
78635,2015,ZIP Code Area,Hye,NA,TX,78635,78635
78636,2015,ZIP Code Area,Johnson City,NA,TX,78636,78636
78638,2015,ZIP Code Area,Kingsbury,NA,TX,78638,78638
78639,2015,ZIP Code Area,Kingsland,NA,TX,78639,78639
78640,2015,ZIP Code Area,Kyle,NA,TX,78640,78640
78641,2015,ZIP Code Area,Leander,NA,TX,78641,78641
78642,2015,ZIP Code Area,Liberty Hill,NA,TX,78642,78642
78643,2015,ZIP Code Area,Llano,NA,TX,78643,78643
78644,2015,ZIP Code Area,Lockhart,NA,TX,78644,78644
78645,2015,ZIP Code Area,Leander,NA,TX,78645,78645
78646,2015,Post Office or large volume customer,Leander,NA,TX,78641,78641
78648,2015,ZIP Code Area,Luling,NA,TX,78648,78648
78650,2015,ZIP Code Area,Mc Dade,NA,TX,78650,78650
78651,2015,Post Office or large volume customer,Mc Neil,NA,TX,78681,78681
78652,2015,ZIP Code Area,Manchaca,NA,TX,78652,78652
78653,2015,ZIP Code Area,Manor,NA,TX,78653,78653
78654,2015,ZIP Code Area,Marble Falls,NA,TX,78654,78654
78655,2015,ZIP Code Area,Martindale,NA,TX,78655,78655
78656,2015,ZIP Code Area,Maxwell,NA,TX,78656,78656
78657,2015,ZIP Code Area,Horseshoe Bay,NA,TX,78657,78657
78658,2015,Post Office or large volume customer,Ottine,NA,TX,78629,78629
78659,2015,ZIP Code Area,Paige,NA,TX,78659,78659
78660,2015,ZIP Code Area,Pflugerville,NA,TX,78660,78660
78661,2015,Post Office or large volume customer,Prairie Lea,NA,TX,78648,78661
78662,2015,ZIP Code Area,Red Rock,NA,TX,78662,78662
78663,2015,ZIP Code Area,Round Mountain,NA,TX,78663,78663
78664,2015,ZIP Code Area,Round Rock,NA,TX,78664,78664
78665,2015,ZIP Code Area,Round Rock,NA,TX,78665,78665
78666,2015,ZIP Code Area,San Marcos,NA,TX,78666,78666
78667,2015,Post Office or large volume customer,San Marcos,NA,TX,78666,78666
78669,2015,ZIP Code Area,Spicewood,NA,TX,78669,78669
78670,2015,Post Office or large volume customer,Staples,NA,TX,78655,78670
78671,2015,ZIP Code Area,Stonewall,NA,TX,78671,78671
78672,2015,ZIP Code Area,Tow,NA,TX,78672,78672
78673,2015,Post Office or large volume customer,Walburg,NA,TX,78626,78626
78674,2015,Post Office or large volume customer,Weir,NA,TX,78626,78626
78675,2015,ZIP Code Area,Willow City,NA,TX,78675,78675
78676,2015,ZIP Code Area,Wimberley,NA,TX,78676,78676
78677,2015,ZIP Code Area,Wrightsboro,NA,TX,78677,78677
78680,2015,Post Office or large volume customer,Round Rock,NA,TX,78681,78681
78681,2015,ZIP Code Area,Round Rock,NA,TX,78681,78681
78682,2015,Post Office or large volume customer,Round Rock,NA,TX,78664,78664
78683,2015,Post Office or large volume customer,Round Rock,NA,TX,78664,78664
78691,2015,Post Office or large volume customer,Pflugerville,NA,TX,78660,78660
78701,2015,ZIP Code Area,Austin,NA,TX,78701,78701
78702,2015,ZIP Code Area,Austin,NA,TX,78702,78702
78703,2015,ZIP Code Area,Austin,NA,TX,78703,78703
78704,2015,ZIP Code Area,Austin,NA,TX,78704,78704
78705,2015,ZIP Code Area,Austin,NA,TX,78705,78705
78708,2015,Post Office or large volume customer,Austin,NA,TX,78758,78758
78709,2015,Post Office or large volume customer,Austin,NA,TX,78749,78749
78710,2015,Post Office or large volume customer,Austin,NA,TX,78754,78754
78711,2015,Post Office or large volume customer,Austin,NA,TX,78701,78701
78712,2015,ZIP Code Area,Austin,NA,TX,78712,78712
78713,2015,Post Office or large volume customer,Austin,NA,TX,78705,78705
78714,2015,Post Office or large volume customer,Austin,NA,TX,78701,78701
78715,2015,Post Office or large volume customer,Austin,NA,TX,78745,78745
78716,2015,Post Office or large volume customer,Austin,NA,TX,78746,78746
78717,2015,ZIP Code Area,Austin,NA,TX,78717,78717
78718,2015,Post Office or large volume customer,Austin,NA,TX,78758,78758
78719,2015,ZIP Code Area,Austin,NA,TX,78719,78719
78720,2015,Post Office or large volume customer,Austin,NA,TX,78759,78759
78721,2015,ZIP Code Area,Austin,NA,TX,78721,78721
78722,2015,ZIP Code Area,Austin,NA,TX,78722,78722
78723,2015,ZIP Code Area,Austin,NA,TX,78723,78723
78724,2015,ZIP Code Area,Austin,NA,TX,78724,78724
78725,2015,ZIP Code Area,Austin,NA,TX,78725,78725
78726,2015,ZIP Code Area,Austin,NA,TX,78726,78726
78727,2015,ZIP Code Area,Austin,NA,TX,78727,78727
78728,2015,ZIP Code Area,Austin,NA,TX,78728,78728
78729,2015,ZIP Code Area,Austin,NA,TX,78729,78729
78730,2015,ZIP Code Area,Austin,NA,TX,78730,78730
78731,2015,ZIP Code Area,Austin,NA,TX,78731,78731
78732,2015,ZIP Code Area,Austin,NA,TX,78732,78732
78733,2015,ZIP Code Area,Austin,NA,TX,78733,78733
78734,2015,ZIP Code Area,Austin,NA,TX,78734,78734
78735,2015,ZIP Code Area,Austin,NA,TX,78735,78735
78736,2015,ZIP Code Area,Austin,NA,TX,78736,78736
78737,2015,ZIP Code Area,Austin,NA,TX,78737,78737
78738,2015,ZIP Code Area,Austin,NA,TX,78738,78738
78739,2015,ZIP Code Area,Austin,NA,TX,78739,78739
78741,2015,ZIP Code Area,Austin,NA,TX,78741,78741
78742,2015,ZIP Code Area,Austin,NA,TX,78742,78742
78744,2015,ZIP Code Area,Austin,NA,TX,78744,78744
78745,2015,ZIP Code Area,Austin,NA,TX,78745,78745
78746,2015,ZIP Code Area,Austin,NA,TX,78746,78746
78747,2015,ZIP Code Area,Austin,NA,TX,78747,78747
78748,2015,ZIP Code Area,Austin,NA,TX,78748,78748
78749,2015,ZIP Code Area,Austin,NA,TX,78749,78749
78750,2015,ZIP Code Area,Austin,NA,TX,78750,78750
78751,2015,ZIP Code Area,Austin,NA,TX,78751,78751
78752,2015,ZIP Code Area,Austin,NA,TX,78752,78752
78753,2015,ZIP Code Area,Austin,NA,TX,78753,78753
78754,2015,ZIP Code Area,Austin,NA,TX,78754,78754
78755,2015,Post Office or large volume customer,Austin,NA,TX,78759,78759
78756,2015,ZIP Code Area,Austin,NA,TX,78756,78756
78757,2015,ZIP Code Area,Austin,NA,TX,78757,78757
78758,2015,ZIP Code Area,Austin,NA,TX,78758,78758
78759,2015,ZIP Code Area,Austin,NA,TX,78759,78759
78760,2015,Post Office or large volume customer,Austin,NA,TX,78744,78744
78761,2015,Post Office or large volume customer,Austin,NA,TX,78752,78752
78762,2015,Post Office or large volume customer,Austin,NA,TX,78702,78702
78763,2015,Post Office or large volume customer,Austin,NA,TX,78703,78703
78764,2015,Post Office or large volume customer,Austin,NA,TX,78704,78704
78765,2015,Post Office or large volume customer,Austin,NA,TX,78751,78751
78766,2015,Post Office or large volume customer,Austin,NA,TX,78757,78757
78767,2015,Post Office or large volume customer,Austin,NA,TX,78701,78701
78768,2015,Post Office or large volume customer,Austin,NA,TX,78701,78701
78769,2015,Post Office or large volume customer,Austin,NA,TX,78701,78701
78772,2015,Post Office or large volume customer,Austin,NA,TX,78741,78741
78773,2015,Post Office or large volume customer,Austin,NA,TX,78701,78701
78774,2015,Post Office or large volume customer,Austin,NA,TX,78701,78701
78778,2015,Post Office or large volume customer,Austin,NA,TX,78701,78701
78779,2015,Post Office or large volume customer,Austin,NA,TX,78731,78731
78783,2015,Post Office or large volume customer,Austin,NA,TX,78723,78723
78799,2015,Post Office or large volume customer,Austin,NA,TX,78721,78721
78801,2015,ZIP Code Area,Uvalde,NA,TX,78801,78801
78802,2015,Post Office or large volume customer,Uvalde,NA,TX,78801,78802
78827,2015,ZIP Code Area,Asherton,NA,TX,78827,78827
78828,2015,ZIP Code Area,Barksdale,NA,TX,78828,78828
78829,2015,ZIP Code Area,Batesville,NA,TX,78829,78829
78830,2015,ZIP Code Area,Big Wells,NA,TX,78830,78830
78832,2015,ZIP Code Area,Brackettville,NA,TX,78832,78832
78833,2015,ZIP Code Area,Camp Wood,NA,TX,78833,78833
78834,2015,ZIP Code Area,Carrizo Springs,NA,TX,78834,78834
78836,2015,Post Office or large volume customer,Catarina,NA,TX,78827,78836
78837,2015,ZIP Code Area,Comstock,NA,TX,78837,78837
78838,2015,ZIP Code Area,Concan,NA,TX,78838,78838
78839,2015,ZIP Code Area,Crystal City,NA,TX,78839,78839
78840,2015,ZIP Code Area,Del Rio,NA,TX,78840,78840
78841,2015,Post Office or large volume customer,Del Rio,NA,TX,78840,78840
78842,2015,Post Office or large volume customer,Del Rio,NA,TX,78840,78840
78843,2015,ZIP Code Area,Laughlin AFB,NA,TX,78843,78843
78847,2015,Post Office or large volume customer,Del Rio,NA,TX,78840,78840
78850,2015,ZIP Code Area,D Hanis,NA,TX,78850,78850
78851,2015,ZIP Code Area,Dryden,NA,TX,78851,78851
78852,2015,ZIP Code Area,Eagle Pass,NA,TX,78852,78852
78853,2015,Post Office or large volume customer,Eagle Pass,NA,TX,78852,78852
78860,2015,Post Office or large volume customer,El Indio,NA,TX,78852,78860
78861,2015,ZIP Code Area,Hondo,NA,TX,78861,78861
78870,2015,ZIP Code Area,Knippa,NA,TX,78870,78870
78871,2015,Post Office or large volume customer,Langtry,NA,TX,78837,78871
78872,2015,ZIP Code Area,La Pryor,NA,TX,78872,78872
78873,2015,ZIP Code Area,Leakey,NA,TX,78873,78873
78877,2015,ZIP Code Area,Quemado,NA,TX,78877,78877
78879,2015,ZIP Code Area,Rio Frio,NA,TX,78879,78879
78880,2015,ZIP Code Area,Rocksprings,NA,TX,78880,78880
78881,2015,ZIP Code Area,Sabinal,NA,TX,78881,78881
78883,2015,ZIP Code Area,Tarpley,NA,TX,78883,78883
78884,2015,ZIP Code Area,Utopia,NA,TX,78884,78884
78885,2015,ZIP Code Area,Vanderpool,NA,TX,78885,78885
78886,2015,ZIP Code Area,Yancey,NA,TX,78886,78886
78931,2015,ZIP Code Area,Bleiblerville,NA,TX,78931,78931
78932,2015,ZIP Code Area,Carmine,NA,TX,78932,78932
78933,2015,ZIP Code Area,Cat Spring,NA,TX,78933,78933
78934,2015,ZIP Code Area,Columbus,NA,TX,78934,78934
78935,2015,ZIP Code Area,Alleyton,NA,TX,78935,78935
78938,2015,ZIP Code Area,Ellinger,NA,TX,78938,78938
78940,2015,ZIP Code Area,Fayetteville,NA,TX,78940,78940
78941,2015,ZIP Code Area,Flatonia,NA,TX,78941,78941
78942,2015,ZIP Code Area,Giddings,NA,TX,78942,78942
78943,2015,ZIP Code Area,Glidden,NA,TX,78943,78943
78944,2015,ZIP Code Area,Industry,NA,TX,78944,78944
78945,2015,ZIP Code Area,La Grange,NA,TX,78945,78945
78946,2015,ZIP Code Area,Ledbetter,NA,TX,78946,78946
78947,2015,ZIP Code Area,Lexington,NA,TX,78947,78947
78948,2015,ZIP Code Area,Lincoln,NA,TX,78948,78948
78949,2015,ZIP Code Area,Muldoon,NA,TX,78949,78949
78950,2015,ZIP Code Area,New Ulm,NA,TX,78950,78950
78951,2015,Post Office or large volume customer,Oakland,NA,TX,78962,78951
78952,2015,Post Office or large volume customer,Plum,NA,TX,78945,78945
78953,2015,ZIP Code Area,Rosanky,NA,TX,78953,78953
78954,2015,ZIP Code Area,Round Top,NA,TX,78954,78954
78956,2015,ZIP Code Area,Schulenburg,NA,TX,78956,78956
78957,2015,ZIP Code Area,Smithville,NA,TX,78957,78957
78959,2015,ZIP Code Area,Waelder,NA,TX,78959,78959
78960,2015,Post Office or large volume customer,Warda,NA,TX,78942,78942
78961,2015,Post Office or large volume customer,Warrenton,NA,TX,78954,78954
78962,2015,ZIP Code Area,Weimar,NA,TX,78962,78962
78963,2015,ZIP Code Area,West Point,NA,TX,78963,78963
79001,2015,ZIP Code Area,Adrian,NA,TX,79001,79001
79002,2015,Post Office or large volume customer,Alanreed,NA,TX,79057,79057
79003,2015,Post Office or large volume customer,Allison,NA,TX,79011,79003
79005,2015,ZIP Code Area,Booker,NA,TX,79005,79005
79007,2015,ZIP Code Area,Borger,NA,TX,79007,79007
79008,2015,Post Office or large volume customer,Borger,NA,TX,79007,79007
79009,2015,ZIP Code Area,Bovina,NA,TX,79009,79009
79010,2015,Post Office or large volume customer,Boys Ranch,NA,TX,79092,79010
79011,2015,ZIP Code Area,Briscoe,NA,TX,79011,79011
79012,2015,Post Office or large volume customer,Bushland,NA,TX,79124,79012
79013,2015,Post Office or large volume customer,Cactus,NA,TX,79029,79013
79014,2015,ZIP Code Area,Canadian,NA,TX,79014,79014
79015,2015,ZIP Code Area,Canyon,NA,TX,79015,79015
79016,2015,ZIP Code Area,Canyon,NA,TX,79016,79016
79018,2015,ZIP Code Area,Channing,NA,TX,79018,79018
